snapshot_id,webcam_id,is_sunset,rating,day,p_sunset,quality,shown,tile,url
124274,29037380,1,3,2026-08-18,0.9912,0.161,1,0.161,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29037380/1787044556518.jpg
124275,2412333,1,5,2026-08-18,1.0,0.8734,1,0.8734,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2412333/1787046345006.jpg
124276,5358806,0,,2026-08-18,0.0736,0.5546,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787046350459.jpg
124277,28496139,1,4,2026-08-18,0.0,-0.0965,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28496139/1787046355642.jpg
124278,12568517,0,,2026-08-18,0.0007,0.1786,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12568517/1787046356119.jpg
124279,28954518,0,,2026-08-18,0.0001,0.4418,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28954518/1787047243006.jpg
124280,8952830,1,4,2026-08-18,0.9977,0.5711,1,0.5711,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787047247205.jpg
124281,28955461,1,4,2026-08-18,0.9908,0.8538,1,0.8538,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28955461/1787047247945.jpg
124282,29144336,1,3,2026-08-18,1.0,0.6015,1,0.6015,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1787047260764.jpg
124283,3963339,1,5,2026-08-18,0.9999,0.7635,1,0.7635,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3963339/1787047261190.jpg
124284,8750142,1,3,2026-08-18,0.9999,0.5198,1,0.5198,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8750142/1787048145086.jpg
124285,8952830,1,4,2026-08-18,0.9995,0.5782,1,0.5782,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787048145772.jpg
124286,29144336,1,3,2026-08-18,0.9997,0.5264,1,0.5264,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1787048158288.jpg
124287,3963339,1,4,2026-08-18,0.9984,0.6117,1,0.6117,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3963339/1787048158566.jpg
124288,12303,1,3,2026-08-18,0.9944,0.4385,1,0.4385,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12303/1787049055083.jpg
124289,4204207,0,,2026-08-18,0.0008,-0.0558,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1787049060091.jpg
124290,25247371,0,,2026-08-18,0.368,0.5037,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25247371/1787049060109.jpg
124291,7516880,0,,2026-08-18,0.0016,0.2387,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7516880/1787049061715.jpg
124292,27660488,1,4,2026-08-18,1.0,0.7875,1,0.7875,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27660488/1787049952075.jpg
124293,28588659,0,,2026-08-18,0.0373,0.5069,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28588659/1787050902018.jpg
124294,29279459,1,3,2026-08-18,0.9998,0.652,1,0.652,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29279459/1787050901421.jpg
124295,27660488,1,3,2026-08-18,1.0,0.803,1,0.803,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27660488/1787050912622.jpg
124296,24586735,0,,2026-08-18,0.0015,0.0148,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24586735/1787052642544.jpg
124297,4185852,0,,2026-08-18,0.1301,0.079,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4185852/1787052648686.jpg
124298,4999,0,,2026-08-18,0.0,0.1963,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4999/1787052652149.jpg
124299,4185852,0,,2026-08-18,0.2765,0.0713,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4185852/1787053546527.jpg
124300,28862758,0,,2026-08-18,0.0242,0.0089,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28862758/1787053549593.jpg
124301,2921338,0,,2026-08-18,0.0147,0.0096,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1787054502105.jpg
124302,29248838,0,,2026-08-18,0.0088,0.497,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29248838/1787054504806.jpg
124303,2921338,0,,2026-08-18,0.0258,-0.0461,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1787055351763.jpg
124304,12586,0,,2026-08-18,0.0087,0.0131,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1787056244468.jpg
124305,5596,1,3,2026-08-18,0.9994,0.6612,1,0.6612,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5596/1787056246186.jpg
124306,2921338,0,,2026-08-18,0.0118,-0.0945,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1787056246643.jpg
124307,2921338,0,,2026-08-18,0.0063,-0.0437,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1787057146350.jpg
124308,28960218,0,,2026-08-18,0.0,0.0261,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28960218/1787057146812.jpg
124309,5596,1,3,2026-08-18,0.1442,0.4831,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5596/1787057147503.jpg
124310,29208766,0,,2026-08-18,0.0168,0.3614,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29208766/1787058947351.jpg
124311,28907546,0,,2026-08-18,0.0137,-0.0338,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28907546/1787059844453.jpg
124312,6156909,0,,2026-08-18,0.0,-0.3064,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6156909/1787064346875.jpg
124313,3800978,1,4,2026-08-18,0.9919,0.8654,1,0.8654,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3800978/1787068853279.jpg
124314,29247269,0,,2026-08-18,0.0,-0.0754,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29247269/1787069752008.jpg
124315,29135072,1,5,2026-08-18,1.0,0.7819,1,0.7819,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29135072/1787069752460.jpg
124316,29051458,1,4,2026-08-18,0.9995,0.666,1,0.666,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29051458/1787069752464.jpg
124317,3156420,1,4,2026-08-18,0.9981,0.6656,1,0.6656,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3156420/1787070707091.jpg
124319,29247269,0,,2026-08-18,0.0,0.0839,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29247269/1787070707106.jpg
124321,331,1,4,2026-08-18,0.9999,0.4131,1,0.4131,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/331/1787071550052.jpg
124322,15017506,1,2,2026-08-18,0.9869,0.218,1,0.218,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15017506/1787072450587.jpg
124323,4582505,1,3,2026-08-18,0.9981,0.5532,1,0.5532,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4582505/1787072453886.jpg
124324,29224562,1,5,2026-08-18,0.9992,0.9135,1,0.9135,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29224562/1787073347252.jpg
124325,4582505,0,,2026-08-18,0.3133,0.3526,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4582505/1787073352606.jpg
124326,21846,1,2,2026-08-18,0.9999,0.374,1,0.374,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/21846/1787074244331.jpg
124327,15140,0,,2026-08-18,0.0003,0.1634,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15140/1787074245663.jpg
124328,20868788,1,4,2026-08-18,0.9988,0.6798,1,0.6798,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/20868788/1787075148410.jpg
124329,29047318,0,,2026-08-18,0.0885,0.1495,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29047318/1787076956371.jpg
124330,28794621,0,,2026-08-18,0.0009,0.5368,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28794621/1787077845372.jpg
124331,29146169,0,,2026-08-18,0.0086,0.1195,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29146169/1787078763267.jpg
124332,1336,1,1,2026-08-18,0.988,0.4057,1,0.4057,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1336/1787079644863.jpg
124333,29121455,1,5,2026-08-18,0.9991,0.6103,1,0.6103,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29121455/1787079666642.jpg
124334,29062415,0,,2026-08-18,0.0,-0.1117,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29062415/1787080565272.jpg
124335,28911628,1,3,2026-08-18,0.9964,0.6685,1,0.6685,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28911628/1787081523331.jpg
124336,28505780,0,,2026-08-18,0.0182,0.369,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28505780/1787082350118.jpg
124337,898745,0,,2026-08-18,0.0003,-0.1812,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/898745/1787082353019.jpg
124339,3882985,0,,2026-08-18,0.0041,0.3371,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3882985/1787082358711.jpg
124340,28751496,1,5,2026-08-18,0.0434,0.5474,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28751496/1787082365153.jpg
124341,10027789,0,,2026-08-18,0.0001,0.1587,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10027789/1787082366978.jpg
124342,772735,0,,2026-08-18,0.004,0.341,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/772735/1787083294889.jpg
124343,421,0,,2026-08-18,0.0,0.4059,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/421/1787083307286.jpg
124344,28791837,1,1,2026-08-18,0.9633,0.0439,1,0.0439,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28791837/1787083312042.jpg
124345,29175067,0,,2026-08-18,0.0,-0.0367,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29175067/1787083313627.jpg
124346,28954171,1,1,2026-08-18,0.9977,0.3588,1,0.3588,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28954171/1787083314300.jpg
124347,772735,1,1,2026-08-18,0.952,0.4022,1,0.4022,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/772735/1787084143209.jpg
124348,29198756,0,,2026-08-18,0.0022,0.3391,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29198756/1787084154630.jpg
124349,29023567,0,,2026-08-18,0.0001,0.3625,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29023567/1787084161729.jpg
124350,29175067,0,,2026-08-18,0.0079,0.1252,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29175067/1787084163674.jpg
124351,28791837,1,3,2026-08-18,0.9963,0.3621,1,0.3621,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28791837/1787084163832.jpg
124352,4204207,0,,2026-08-18,0.0061,-0.1356,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1787085044982.jpg
124353,29198756,0,,2026-08-18,0.0052,0.3019,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29198756/1787085052697.jpg
124354,2935284,0,,2026-08-18,0.0002,0.2237,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2935284/1787085053225.jpg
124355,931,0,,2026-08-18,0.0,0.1459,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/931/1787085058599.jpg
124356,2989416,1,2,2026-08-18,0.9595,0.15,1,0.15,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2989416/1787085955947.jpg
124357,28615436,0,,2026-08-18,0.0,0.4139,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1787086849301.jpg
124358,2903,0,,2026-08-18,0.0,0.2406,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2903/1787086858001.jpg
124359,29022880,1,2,2026-08-18,0.9988,0.4134,1,0.4134,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29022880/1787086858419.jpg
124360,28992196,1,3,2026-08-18,0.9999,0.4737,1,0.4737,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28992196/1787086859574.jpg
124361,14396710,1,3,2026-08-18,0.9962,0.6187,1,0.6187,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14396710/1787086859560.jpg
124362,2944828,1,4,2026-08-18,0.9168,0.7858,1,0.7858,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2944828/1787087745590.jpg
124363,29022880,1,1,2026-08-18,0.978,0.0772,1,0.0772,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29022880/1787087757264.jpg
124364,28992196,0,,2026-08-18,0.0577,0.2812,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28992196/1787087758828.jpg
124365,4057187,1,1,2026-08-18,0.9257,0.3592,1,0.3592,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4057187/1787089543037.jpg
124366,3963339,1,3,2026-08-18,0.9946,0.4842,1,0.4842,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3963339/1787089543629.jpg
124367,15454644,0,,2026-08-18,0.0,-0.1415,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15454644/1787090451439.jpg
124368,29208766,0,,2026-08-18,0.0,0.3748,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29208766/1787092247680.jpg
124369,15454644,0,,2026-08-18,0.0,-0.0931,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15454644/1787092254493.jpg
124370,8750142,0,,2026-08-18,0.0473,0.2891,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8750142/1787092260355.jpg
124371,28482755,1,4,2026-08-18,0.9999,0.6937,1,0.6937,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28482755/1787092261217.jpg
124372,29208766,0,,2026-08-18,0.0,0.3153,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29208766/1787093143212.jpg
124373,29045968,1,3,2026-08-18,0.8126,0.1276,1,0.1276,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29045968/1787093153797.jpg
124374,26047053,1,3,2026-08-18,0.9998,0.4631,1,0.4631,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26047053/1787093155399.jpg
124375,29279459,1,1,2026-08-18,0.9986,0.3774,1,0.3774,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29279459/1787093155643.jpg
124376,29208766,0,,2026-08-18,0.0001,0.3882,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29208766/1787094042534.jpg
124377,24229524,1,2,2026-08-18,0.882,0.2605,1,0.2605,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24229524/1787094052157.jpg
124378,27046337,1,1,2026-08-18,0.9509,0.4103,1,0.4103,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27046337/1787094052457.jpg
124379,29208766,0,,2026-08-18,0.0,0.4075,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29208766/1787094947180.jpg
124380,598510,0,,2026-08-18,0.022,0.5545,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/598510/1787094958335.jpg
124381,29208766,0,,2026-08-18,0.0026,0.2216,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29208766/1787095844352.jpg
124382,28615436,0,,2026-08-18,0.0,0.3823,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1787095850195.jpg
124383,598510,1,1,2026-08-18,0.9993,0.1505,1,0.1505,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/598510/1787095855174.jpg
124384,8523,0,,2026-08-18,0.0001,0.2864,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8523/1787095856516.jpg
124385,29286729,1,3,2026-08-18,1.0,0.5866,1,0.5866,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29286729/1787095856957.jpg
124386,8952830,1,2,2026-08-18,0.9417,0.0905,1,0.0905,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787095856952.jpg
124387,28907546,0,,2026-08-18,0.0058,0.1077,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28907546/1787096802687.jpg
124388,8952830,0,,2026-08-18,0.0063,0.0376,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787096812268.jpg
124389,598510,1,3,2026-08-18,0.9977,0.519,1,0.519,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/598510/1787096812850.jpg
124390,29184277,1,1,2026-08-19,0.9998,0.2168,1,0.2168,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29184277/1787097650248.jpg
124391,8952830,0,,2026-08-19,0.0019,0.0409,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787097652984.jpg
124392,24736019,0,,2026-08-19,0.0031,0.0604,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24736019/1787098553320.jpg
124393,29064364,0,,2026-08-19,0.0009,0.3489,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29064364/1787098554742.jpg
124394,28588659,0,,2026-08-19,0.0074,0.3094,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28588659/1787098556464.jpg
124395,28615436,0,,2026-08-19,0.0002,0.3145,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1787099497286.jpg
124396,3236,0,,2026-08-19,0.7684,0.0522,1,0.0522,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1787099509095.jpg
124397,29184277,1,3,2026-08-19,0.9993,0.3984,1,0.3984,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29184277/1787099512020.jpg
124398,3168181,0,,2026-08-19,0.0008,0.1089,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3168181/1787099513895.jpg
