LLM Rater
  Provider: anthropic
  Model: claude-sonnet-4-5
  Source: webcam
  RPM limit: 50
  Download timeout: 30s
  API timeout:      60s
  Skip rated: True
  Write to DB: True
  Dry run: False
  Verbose: False
  Output: ml/artifacts/llm_ratings/ratings_20260507_071316.csv
Connecting to Postgres…
  connected.
  Images to rate: 29611
[1/29611] record 66407: q=0.65 sunset=True conf=0.75  (dl 0.2s, api 8.8s, total 9.1s)
[27949/29611] record 95851: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 2.9s, total 3.1s)
[27950/29611] record 95852: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.7s, total 3.8s)
[27951/29611] record 95853: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.2s, total 3.4s)
[27952/29611] record 95854: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.2s, total 2.4s)
[27953/29611] record 95855: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.3s, total 3.5s)
[27954/29611] record 95856: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 3.0s, total 3.2s)
[27955/29611] record 95857: q=0.65 sunset=True conf=0.75  (dl 0.2s, api 2.9s, total 3.1s)
[27956/29611] record 95858: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.5s, total 3.7s)
[27957/29611] record 95859: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[27958/29611] record 95860: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 2.8s, total 2.9s)
[27959/29611] record 95861: q=0.00 sunset=False conf=0.95  (dl 0.1s, api 2.8s, total 2.9s)
[27960/29611] record 95862: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.3s, total 4.6s)
[27961/29611] record 95863: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.2s, total 3.4s)
[27962/29611] record 95864: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.0s, total 3.3s)
[27963/29611] record 95865: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.9s)
[27964/29611] record 95866: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.3s, total 2.5s)
[27965/29611] record 95867: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.2s, total 3.4s)
[27966/29611] record 95868: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 2.9s)
[27967/29611] record 95869: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[27968/29611] record 95870: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.5s, total 2.7s)
[27969/29611] record 95871: q=0.65 sunset=True conf=0.75  (dl 0.2s, api 3.5s, total 3.7s)
[27970/29611] record 95872: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 2.9s, total 3.1s)
[27971/29611] record 95873: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.3s, total 4.5s)
[27972/29611] record 95874: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.5s, total 3.6s)
[27973/29611] record 95875: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.2s, total 3.4s)
[27974/29611] record 95876: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 3.0s)
[27975/29611] record 95877: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 3.0s)
[27976/29611] record 95878: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 3.1s, total 3.3s)
[27977/29611] record 95879: q=0.35 sunset=True conf=0.70  (dl 0.3s, api 3.6s, total 3.8s)
[27978/29611] record 95880: q=0.35 sunset=True conf=0.65  (dl 0.2s, api 3.1s, total 3.3s)
[27979/29611] record 95881: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.3s, total 3.5s)
[27980/29611] record 95882: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[27981/29611] record 95883: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.1s, total 3.3s)
[27982/29611] record 95884: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.3s, total 3.5s)
[27983/29611] record 95885: q=0.25 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[27984/29611] record 95886: q=0.25 sunset=True conf=0.70  (dl 0.2s, api 3.5s, total 3.7s)
[27985/29611] record 95887: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[27986/29611] record 95888: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.0s, total 3.2s)
[27987/29611] record 95889: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[27988/29611] record 95890: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.4s, total 3.5s)
[27989/29611] record 95891: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 4.0s, total 4.2s)
[27990/29611] record 95892: q=0.25 sunset=True conf=0.60  (dl 0.2s, api 3.1s, total 3.3s)
[27991/29611] record 95893: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[27992/29611] record 95894: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.7s)
[27993/29611] record 95895: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[27994/29611] record 95896: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[27995/29611] record 95897: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.1s, total 3.3s)
[27996/29611] record 95898: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[27997/29611] record 95899: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.3s, total 2.4s)
[27998/29611] record 95900: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[27999/29611] record 95901: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28000/29611] record 95902: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 3.0s)
[28001/29611] record 95903: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 2.9s, total 3.1s)
[28002/29611] record 95904: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28003/29611] record 95905: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 3.2s, total 3.3s)
[28004/29611] record 95906: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28005/29611] record 95907: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.4s, total 3.6s)
[28006/29611] record 95908: q=0.00 sunset=False conf=0.95  (dl 0.4s, api 3.1s, total 3.4s)
[28007/29611] record 95909: q=0.45 sunset=True conf=0.75  (dl 0.3s, api 2.9s, total 3.2s)
[28008/29611] record 95910: q=0.45 sunset=True conf=0.75  (dl 3.2s, api 3.0s, total 6.2s)
[28009/29611] record 95911: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28010/29611] record 95912: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.0s, total 3.2s)
[28011/29611] record 95913: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.7s)
[28012/29611] record 95914: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28013/29611] record 95915: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28014/29611] record 95916: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.0s)
[28015/29611] record 95917: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.2s, total 3.4s)
[28016/29611] record 95918: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 2.9s)
[28017/29611] record 95919: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 2.9s, total 3.1s)
[28018/29611] record 95920: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28019/29611] record 95921: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 3.1s, total 3.2s)
[28020/29611] record 95922: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28021/29611] record 95923: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.4s, total 2.6s)
[28022/29611] record 95924: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.4s, total 2.6s)
[28023/29611] record 95925: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28024/29611] record 95926: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 2.9s)
[28025/29611] record 95927: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 3.5s, total 3.7s)
[28026/29611] record 95928: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 6.3s, total 6.5s)
[28027/29611] record 95929: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28028/29611] record 95930: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.6s, total 2.8s)
[28029/29611] record 95931: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.4s, total 2.6s)
[28030/29611] record 95932: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28031/29611] record 95933: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 2.9s, total 3.1s)
[28032/29611] record 95934: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28033/29611] record 95935: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28034/29611] record 95936: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.7s, total 4.9s)
[28035/29611] record 95937: q=0.45 sunset=True conf=0.60  (dl 0.2s, api 3.4s, total 3.6s)
[28036/29611] record 95938: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 3.7s, total 3.9s)
[28037/29611] record 95939: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.6s, total 2.8s)
[28038/29611] record 95940: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.7s, total 2.9s)
[28039/29611] record 95941: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.2s)
[28040/29611] record 95942: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 2.9s, total 3.2s)
[28041/29611] record 95943: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.2s, total 3.4s)
[28042/29611] record 95944: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 3.5s, total 3.7s)
[28043/29611] record 95945: q=0.72 sunset=True conf=0.75  (dl 0.2s, api 2.9s, total 3.2s)
[28044/29611] record 95946: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28045/29611] record 95947: q=0.00 sunset=False conf=0.95  (dl 0.3s, api 2.3s, total 2.6s)
[28046/29611] record 95948: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.8s, total 3.0s)
[28047/29611] record 95949: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.6s, total 2.8s)
[28048/29611] record 95950: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 2.6s, total 2.8s)
[28049/29611] record 95951: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28050/29611] record 95952: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.8s, total 3.0s)
[28051/29611] record 95953: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[28052/29611] record 95954: q=0.72 sunset=True conf=0.75  (dl 0.2s, api 3.1s, total 3.3s)
[28053/29611] record 95955: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 2.8s, total 3.0s)
[28054/29611] record 95956: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.3s, total 2.6s)
[28055/29611] record 95957: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.9s, total 3.1s)
[28056/29611] record 95958: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[28057/29611] record 95959: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.4s, total 2.6s)
[28058/29611] record 95960: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28059/29611] record 95961: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[28060/29611] record 95962: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.4s, total 3.6s)
[28061/29611] record 95963: q=0.65 sunset=True conf=0.75  (dl 0.2s, api 3.2s, total 3.4s)
[28062/29611] record 95964: q=0.35 sunset=True conf=0.75  (dl 0.1s, api 2.9s, total 3.0s)
[28063/29611] record 95965: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.4s, total 4.5s)
[28064/29611] record 95966: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.6s, total 2.8s)
[28065/29611] record 95967: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28066/29611] record 95968: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.7s, total 2.9s)
[28067/29611] record 95969: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.4s)
[28068/29611] record 95970: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.2s)
[28069/29611] record 95971: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28070/29611] record 95972: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 3.1s, total 3.3s)
[28071/29611] record 95973: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28072/29611] record 95974: q=0.35 sunset=True conf=0.75  (dl 0.1s, api 3.3s, total 3.4s)
[28073/29611] record 95975: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 3.0s, total 3.3s)
[28074/29611] record 95976: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.7s, total 3.9s)
[28075/29611] record 95977: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 4.2s, total 4.3s)
[28076/29611] record 95978: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.9s, total 5.1s)
[28077/29611] record 95979: q=0.72 sunset=True conf=0.85  (dl 0.2s, api 4.5s, total 4.7s)
[28078/29611] record 95980: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 2.9s, total 3.1s)
[28079/29611] record 95981: q=0.35 sunset=True conf=0.75  (dl 0.1s, api 3.6s, total 3.7s)
[28080/29611] record 95982: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.3s, total 3.5s)
[28081/29611] record 95983: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28082/29611] record 95984: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.3s, total 3.5s)
[28083/29611] record 95985: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[28084/29611] record 95986: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.6s, total 2.7s)
[28085/29611] record 95987: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.7s)
[28086/29611] record 95988: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 2.8s, total 3.0s)
[28087/29611] record 95989: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 2.8s, total 3.0s)
[28088/29611] record 95990: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[28089/29611] record 95991: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.2s, total 3.4s)
[28090/29611] record 95992: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.2s, total 3.4s)
[28091/29611] record 95993: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.5s, total 2.7s)
[28092/29611] record 95994: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.0s, total 3.2s)
[28093/29611] record 95995: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.8s)
[28094/29611] record 95996: q=0.00 sunset=False conf=1.00  (dl 0.3s, api 2.8s, total 3.1s)
[28095/29611] record 95997: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.2s, total 3.4s)
[28096/29611] record 95998: q=0.00 sunset=False conf=0.95  (dl 3.3s, api 2.4s, total 5.7s)
[28097/29611] record 95999: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 3.0s)
[28098/29611] record 96000: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.4s, total 2.6s)
[28099/29611] record 96001: q=0.35 sunset=True conf=0.75  (dl 0.2s, api 3.0s, total 3.2s)
[28100/29611] record 96002: q=0.00 sunset=False conf=1.00  (dl 0.4s, api 2.8s, total 3.2s)
[28101/29611] record 96003: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28102/29611] record 96004: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28103/29611] record 96005: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28104/29611] record 96006: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.2s, total 2.4s)
[28105/29611] record 96007: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28106/29611] record 96008: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.7s, total 4.9s)
[28107/29611] record 96009: q=0.55 sunset=True conf=0.75  (dl 0.3s, api 3.2s, total 3.5s)
[28108/29611] record 96010: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 3.4s, total 3.6s)
[28109/29611] record 96011: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28110/29611] record 96012: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28111/29611] record 96013: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 3.0s)
[28112/29611] record 96014: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28113/29611] record 96015: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.2s, total 3.4s)
[28114/29611] record 96016: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28115/29611] record 96017: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.7s)
[28116/29611] record 96018: q=0.00 sunset=False conf=1.00  (dl 0.2s, api 2.7s, total 2.9s)
[28117/29611] record 96019: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 4.3s, total 4.4s)
[28118/29611] record 96020: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28119/29611] record 96021: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28120/29611] record 96022: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28121/29611] record 96023: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.8s)
[28122/29611] record 96024: q=0.00 sunset=False conf=0.85  (dl 0.2s, api 2.7s, total 2.9s)
[28123/29611] record 96025: q=0.00 sunset=False conf=0.95  (dl 0.3s, api 3.0s, total 3.3s)
[28124/29611] record 96026: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28125/29611] record 96027: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 3.0s)
[28126/29611] record 96028: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28127/29611] record 96029: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.8s)
[28128/29611] record 96030: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.7s)
[28129/29611] record 96031: q=0.65 sunset=True conf=0.75  (dl 0.2s, api 3.5s, total 3.7s)
[28130/29611] record 96032: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.3s, total 2.5s)
[28131/29611] record 96033: q=0.35 sunset=True conf=0.65  (dl 0.2s, api 2.8s, total 3.0s)
[28132/29611] record 96034: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.4s, total 3.6s)
[28133/29611] record 96035: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.4s, total 2.6s)
[28134/29611] record 96036: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.9s, total 4.1s)
[28135/29611] record 96037: q=0.00 sunset=False conf=0.98  (dl 0.2s, api 3.5s, total 3.7s)
[28136/29611] record 96038: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28137/29611] record 96039: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.4s, total 3.6s)
[28138/29611] record 96040: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28139/29611] record 96041: q=0.45 sunset=True conf=0.75  (dl 0.3s, api 5.9s, total 6.2s)
[28140/29611] record 96042: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.4s, total 2.6s)
[28141/29611] record 96043: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.6s, total 3.8s)
[28142/29611] record 96044: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.4s, total 3.6s)
[28143/29611] record 96045: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28144/29611] record 96046: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28145/29611] record 96047: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.4s, total 3.5s)
[28146/29611] record 96048: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 3.0s)
[28147/29611] record 96049: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.6s)
[28148/29611] record 96050: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 3.1s, total 3.2s)
[28149/29611] record 96051: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.4s, total 3.6s)
[28150/29611] record 96052: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.8s, total 3.0s)
[28151/29611] record 96053: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28152/29611] record 96054: q=0.00 sunset=False conf=0.95  (dl 0.3s, api 3.4s, total 3.6s)
[28153/29611] record 96055: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.0s, total 3.2s)
[28154/29611] record 96056: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.5s, total 3.7s)
[28155/29611] record 96057: q=0.55 sunset=True conf=0.75  (dl 0.2s, api 3.3s, total 3.5s)
[28156/29611] record 96058: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 3.0s, total 3.2s)
[28157/29611] record 96059: q=0.65 sunset=True conf=0.75  (dl 0.2s, api 3.3s, total 3.5s)
[28158/29611] record 96060: q=0.35 sunset=True conf=0.70  (dl 0.3s, api 2.7s, total 3.0s)
[28159/29611] record 96061: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.2s, total 3.4s)
[28160/29611] record 96062: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.5s, total 3.7s)
[28161/29611] record 96063: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.4s, total 3.6s)
[28162/29611] record 96064: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.5s, total 2.7s)
[28163/29611] record 96065: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.2s, total 3.4s)
[28164/29611] record 96066: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.1s, total 3.3s)
[28165/29611] record 96067: q=0.35 sunset=True conf=0.65  (dl 0.2s, api 3.1s, total 3.4s)
[28166/29611] record 96068: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.6s, total 2.8s)
[28167/29611] record 96069: q=0.00 sunset=False conf=0.95  (dl 0.3s, api 2.8s, total 3.1s)
[28168/29611] record 96070: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28169/29611] record 96071: q=0.65 sunset=True conf=0.85  (dl 0.2s, api 3.3s, total 3.5s)
[28170/29611] record 96072: q=0.65 sunset=True conf=0.75  (dl 1.6s, api 7.1s, total 8.7s)
[28171/29611] record 96073: q=0.35 sunset=True conf=0.70  (dl 0.2s, api 2.8s, total 2.9s)
[28172/29611] record 96074: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
[28173/29611] record 96075: q=0.00 sunset=False conf=0.95  (dl 0.3s, api 3.3s, total 3.6s)
[28174/29611] record 96076: q=0.35 sunset=True conf=0.75  (dl 0.3s, api 3.2s, total 3.5s)
[28175/29611] record 96077: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 5.6s, total 5.9s)
[28176/29611] record 96078: q=0.45 sunset=True conf=0.65  (dl 0.2s, api 3.0s, total 3.2s)
[28177/29611] record 96079: q=0.72 sunset=True conf=0.75  (dl 0.3s, api 3.1s, total 3.4s)
[28178/29611] record 96080: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.5s, total 3.7s)
[28179/29611] record 96081: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.1s, total 3.3s)
[28180/29611] record 96082: q=0.00 sunset=False conf=1.00  (dl 0.1s, api 2.9s, total 3.0s)
[28181/29611] record 96083: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 4.2s, total 4.4s)
[28182/29611] record 96084: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.9s)
[28183/29611] record 96085: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 3.0s, total 3.2s)
[28184/29611] record 96086: q=0.72 sunset=True conf=0.85  (dl 0.2s, api 3.0s, total 3.1s)
[28185/29611] record 96087: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.2s)
[28186/29611] record 96088: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.7s, total 2.8s)
[28187/29611] record 96089: q=0.45 sunset=True conf=0.75  (dl 0.2s, api 3.4s, total 3.6s)
[28188/29611] record 96090: q=0.45 sunset=True conf=0.70  (dl 0.2s, api 3.0s, total 3.2s)
[28189/29611] record 96091: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.4s, total 2.5s)
[28190/29611] record 96092: q=0.00 sunset=False conf=0.95  (dl 0.2s, api 2.9s, total 3.1s)
